user_id,age,number_dependents,last_month_salary,total_loans,default_flag,more_90_days_overdue,using_lines_not_secured_personal_assets,debt_ratio
33774,88,0,,6,0,0,"0,007079313",15
33775,53,1,,10,0,0,"0,650582151",6096
33776,62,0,0,8,0,0,"0,003701064",1275
33777,49,0,1300,3,0,0,0,"0,15603382"
33778,44,2,10416,6,0,0,"0,738775374","0,745128156"
33779,41,0,7593,8,0,0,"0,012682196","0,120621543"
33780,41,0,10000,15,0,0,"0,430000604","0,486051395"
33781,37,3,3560,9,0,0,"0,401605193","0,333614153"
33782,61,1,18800,17,0,0,"0,038860571","0,409978193"
33783,61,1,11666,16,0,0,"0,0172227","0,408674038"
33784,31,2,5000,5,0,0,"0,944351883","0,341731654"
33785,77,0,4250,10,0,0,"0,024563034","0,276876029"
33786,42,0,2500,15,0,0,"0,116444396","1,129548181"
33787,37,3,22916,9,0,0,"0,241409712","0,191080857"
33788,27,0,2000,5,0,0,"0,808926461","0,306346827"
33789,69,,,3,0,0,"0,107144526",866
33790,51,0,5000,9,0,0,"0,014516151","0,201559688"
33791,52,0,1917,1,0,0,"0,9999999","0,20907195"
33792,80,0,19237,7,0,0,"0,457121089","0,521363967"
33793,67,0,3055,5,0,0,"0,017592624","0,345222513"
33794,43,1,14000,12,0,0,"0,605148388","0,228555103"
33795,58,0,6784,8,0,0,"0,919155611","0,411790715"
33796,84,0,2500,4,0,0,"0,052695214","0,005997601"
33797,60,0,6600,14,0,0,"0,904923393","0,545371913"
33798,59,1,4593,15,0,0,"0,006119573","0,161079669"
33799,52,1,3750,14,0,0,"0,097687946","0,516395628"
33800,38,0,,5,0,1,"0,830905456",1312
33801,31,0,2200,6,0,0,0,"0,716492503"
33802,78,0,979,9,0,0,"0,007894571","0,543877551"
33803,73,0,,5,0,0,"0,077076917",78
33804,70,1,6200,14,0,0,"0,533413161","0,381712627"
33805,56,0,10833,15,0,2,"0,476518696","0,280228909"
33806,50,0,12817,7,0,0,"0,153103803","0,272741457"
33807,76,0,4533,9,0,0,"0,083289418","0,043449493"
33808,38,2,4200,3,0,0,"0,334596358","0,022613663"
33809,42,2,4161,7,0,0,"0,550744926","0,111725132"
33810,41,2,6000,8,0,0,"0,167761075","0,593901016"
33811,60,0,6335,5,0,0,"0,032145819","0,695549242"
33812,38,2,1100,1,0,1,"0,93625498","0,244323342"
33813,27,0,500,4,0,0,"0,769743419","0,209580838"
33814,51,0,1200,9,0,0,0,"0,288925895"
33815,70,0,5500,11,0,0,"0,019008544","0,330303581"
33816,36,2,17000,7,0,0,"0,227625746","0,36439033"
33817,42,0,3600,7,0,0,"0,978250906","0,544293252"
33818,48,0,5200,12,0,0,0,"0,720053836"
33819,68,,,3,0,0,"0,084871545",716
33820,65,0,,4,0,0,"0,042851021",9
33821,61,0,9055,12,0,0,"0,0309271","2,70914311"
33822,55,1,11600,5,0,0,"0,31481713","0,133091975"
33823,50,0,,3,0,0,"0,00934259",9
33824,41,0,6783,10,0,0,"1,011687669","1,704893868"
33825,49,0,,2,0,0,"0,092090791",29
33826,63,0,6500,8,0,0,"0,007905299","0,002614982"
33827,51,0,4800,22,0,0,"0,05700537","0,188294105"
33828,49,0,10000,16,1,4,"0,865172087","0,291270873"
33829,56,0,,6,0,0,"0,634867874",3148
33830,38,1,5916,9,0,0,"0,529506965","0,556870035"
33831,48,2,1,17,0,0,"0,052627486",1376
33832,45,0,5866,9,0,0,"0,769122436","0,540821544"
33833,24,0,400,3,0,0,"0,9999999","0,002493766"
33834,49,1,2600,8,0,0,0,"0,289119569"
33835,35,4,900,6,0,0,"0,913938443","0,996670366"
33836,40,0,,13,0,0,"0,026264604",1906
33837,76,1,4001,11,0,0,"0,109150051","0,443278361"
33838,67,0,,5,0,0,"0,035621521",56
33839,31,1,4300,8,0,0,"0,969635253","0,676121832"
33840,45,2,3500,8,0,0,"0,610925402","1,026563839"
33841,33,0,4000,8,0,0,"0,154103943","0,146463384"
33842,48,1,7505,8,0,0,"0,216080402","0,287503331"
33843,66,0,3414,8,0,1,"0,246092039","0,279062958"
33844,40,3,1,6,0,0,"0,439548764",545
33845,51,0,19266,10,0,0,"0,716042799","0,64846629"
33846,67,0,,9,0,0,"0,064203442",2045
33847,47,0,,7,0,0,"0,009899505",10437
33848,74,0,2800,7,0,0,"0,505164011","0,529810782"
33849,58,2,33950,7,0,0,"0,9999999","0,065741804"
33850,56,0,,12,0,0,"1,030144571",1687
33851,45,0,2856,2,0,0,"0,9999999","1,033251663"
33852,55,1,5250,8,0,0,"0,006744573","0,324319177"
33853,50,0,7400,6,0,0,"0,073638163","0,250641805"
33854,44,2,5600,2,0,0,"0,9999999","0,078200321"
33855,57,5,3710,4,1,6,"0,924415117","0,633252493"
33856,80,1,5800,19,0,0,"0,027703967","0,011377349"
33857,50,0,2883,6,0,0,"0,009443314","0,00520111"
33858,45,1,7800,13,0,0,"0,109309042","0,566594026"
33859,64,1,7300,9,0,0,"0,029779893","0,322421586"
33860,61,0,6696,9,0,0,"0,393884576","0,476482007"
33861,38,0,6700,7,0,0,"0,245439395","0,18624086"
33862,34,4,,7,0,0,"0,360884323",1855
33863,58,0,2000,4,0,0,"0,0019999","0,416791604"
33864,56,2,6483,6,0,0,"0,123054461","0,224706971"
33865,46,2,3435,7,0,0,"0,30480738","0,666181607"
33866,67,0,6900,7,0,0,0,"0,010143457"
33867,63,0,4070,12,0,0,"0,115951535","0,528617047"
33868,65,1,9300,14,0,0,"0,711424513","0,480916031"
33869,49,1,8800,3,0,0,"0,961038961","0,212248608"
33870,61,0,7500,7,0,0,"0,026055073","0,06092521"
33871,77,0,4588,7,0,0,"0,027613765","0,374809327"
33872,59,1,3166,19,0,0,"0,585885439","0,316387749"
33873,90,0,,2,0,0,"0,022948853",398
33874,39,2,8196,19,0,0,0,"0,174942052"
33875,44,3,4016,6,0,0,"0,199327255","0,656211103"
33876,47,0,3825,4,0,0,"0,424660959","0,172503921"
33877,40,0,2283,3,0,0,"0,460310794","0,302101576"
33878,37,0,,11,0,0,0,2362
33879,56,3,6029,16,0,0,0,"0,480431177"
33880,49,0,2511,10,0,0,"0,029195729","0,652070064"
33881,62,0,,4,0,0,"0,169455808",129
33882,36,1,,3,0,0,"0,9999999",830
33883,36,2,3900,18,1,0,"0,925216534","0,847475006"
33884,71,0,2846,26,0,0,"0,415068177","0,758342115"
33885,55,,,8,0,0,"0,017904452",1058
33886,53,1,,5,0,0,"0,575839444",2026
33887,35,0,3500,9,0,0,"0,309510891","0,584404456"
33888,63,1,13156,7,0,0,"0,165441728","0,175571939"
33889,66,0,,3,0,0,"0,044071354",1211
33890,39,2,3000,2,0,0,"0,025960358","0,001332889"
33891,59,0,0,1,0,0,0,0
33892,60,1,10324,5,0,0,"0,094225525","0,166585956"
33893,74,0,3085,6,0,0,"0,066936043","0,223590408"
33894,54,0,4000,9,0,0,"0,260108062","0,489127718"
33895,64,1,8912,17,0,0,"0,597075329","0,731403568"
33896,59,1,3088,6,0,0,"0,912443985","0,706377468"
33897,58,6,8582,9,0,0,"0,035006326","0,272398928"
33898,71,0,,1,0,0,"0,064580638",16
33899,81,0,4673,4,0,0,"0,069868714","0,168806162"
33900,65,0,,11,0,0,0,2269
33901,66,0,6090,8,0,0,"0,004007341","0,388770317"
33902,71,0,,3,0,0,0,0
33903,48,0,9509,10,0,0,"0,522444325","0,526182965"
33904,23,0,600,2,0,0,"0,006993007","0,086522463"
33905,43,6,2700,3,0,1,"0,317872851","0,068122917"
33906,37,3,14833,10,0,0,"0,144","0,121410274"
33907,56,1,6050,7,0,0,0,"0,157825153"
33908,44,1,5800,14,0,0,"0,001751018","0,7121186"
33909,25,0,2750,2,0,0,"0,9500998","0,007633588"
33910,54,2,6166,8,0,0,"0,51375201","0,335981839"
33911,47,1,5880,3,0,0,"0,354354855","0,295187893"
33912,63,0,,8,0,0,"0,04085816",802
33913,57,0,5000,6,0,0,"0,009696382","0,440911818"
33914,59,,,2,0,0,"0,9999999",155
33915,66,0,2462,7,0,0,"0,00963765","0,364596021"
33916,78,0,2250,11,0,0,"0,040328093","0,843625056"
33917,22,0,820,2,0,0,0,0
33918,60,0,3000,5,0,0,"0,005925527","0,110963012"
33919,46,0,,6,0,0,"0,029305069",742
33920,76,0,500,3,0,0,"0,072980127","0,439121756"
33921,34,0,5240,3,0,1,"0,9999999","0,178401068"
33922,68,0,4583,6,0,0,"0,005843659","0,002399651"
33923,88,0,2741,7,0,0,"0,323825689","0,458424508"
33924,62,0,4000,17,0,0,"0,00247965","0,174706323"
33925,63,1,3600,10,1,2,"1,001143511","1,018883643"
33926,78,0,8470,9,0,0,"0,271865551","0,313422264"
33927,46,0,,6,0,0,0,2193
33928,46,1,7823,9,0,0,"0,605221815","0,595603272"
33929,51,2,2500,6,0,0,"0,135376891","1,328268693"
33930,41,0,,7,0,0,"0,021622979",1378
33931,51,0,,11,0,0,"0,00141022",3138
33932,71,0,5833,17,0,0,"0,238640258","1,031882071"
33933,74,0,,3,0,0,"0,008365962",1071
33934,46,3,1200,3,1,2,"0,9999999","0,792672773"
33935,65,2,6250,8,0,0,"0,71806218","0,258518637"
33936,55,,,4,0,0,"0,093456908",4843
33937,48,0,2500,4,0,0,"0,392121576","0,522590964"
33938,32,1,4500,10,0,0,"0,9999999","0,080204399"
33939,42,1,3530,8,0,0,"0,679592263","0,609742283"
33940,28,1,4000,5,0,0,"0,057198093","0,012496876"
33941,66,1,5500,13,0,0,"0,044150846","0,215233594"
33942,60,0,,2,0,0,"0,9999999",1340
33943,59,2,4800,9,0,0,"0,104888662","0,292647365"
33944,32,1,4250,10,0,0,"0,513103587","0,532580569"
33945,68,1,1343,6,0,0,"0,006013618","0,505208333"
33946,52,0,,12,0,0,"0,815110769",5268
33947,45,3,6250,13,0,0,"0,036907927","0,449368101"
33948,47,0,11016,20,0,0,"0,667622644","0,714985931"
33949,61,0,7000,23,0,0,"0,158089007","0,917011855"
33950,60,0,8249,12,0,0,"0,041175394","0,37430303"
33951,41,0,9217,4,0,0,"0,038187238","0,420698633"
33952,61,0,6249,2,0,0,"0,9999999",0
33953,58,0,,2,0,0,0,0
33954,32,0,2800,8,0,0,"0,483011326","0,231345948"
33955,62,0,5883,9,0,0,"0,003827902","0,396159075"
33956,76,0,,6,0,0,"0,9999999",416
33957,41,0,12500,6,1,3,"0,999946817","0,504279658"
33958,32,0,3000,5,0,0,"0,061677533","0,015328224"
33959,34,2,9500,7,0,0,"0,001333319","0,059993685"
33960,57,0,,22,0,0,"0,439611456",2164
33961,25,1,1178,7,0,0,"0,749611198","0,586089907"
33962,50,0,8166,6,0,0,"0,016843161","0,082037468"
33963,41,,,3,0,0,"0,928931493",336
33964,36,0,,4,0,0,"0,155121775",1135
33965,29,0,2126,3,0,0,"0,570214893","0,195110484"
33966,43,1,8750,8,0,0,"0,003593512","0,198377328"
33967,46,2,8400,7,0,0,"0,97300135","0,39007261"
33968,61,0,5830,9,0,0,0,"0,180243526"
33969,72,,,9,0,0,"0,978085742",954
33970,34,1,2030,4,0,1,"1,003322259","0,093057607"
33971,33,3,4200,7,0,0,"0,202212236","0,325160676"
33972,47,0,,2,0,0,"0,9999999",3221
33973,67,2,8166,8,0,0,"0,238993068","0,183176197"
33974,53,0,5000,5,0,0,"0,070998349","0,437512498"
33975,38,1,900,7,0,0,"0,626868657","2,326304107"
33976,42,3,5800,3,0,0,"0,0559972","0,177210826"
33977,49,2,,7,0,0,"0,298077095",2224
33978,52,0,6000,8,0,0,"0,714730829","0,634560907"
33979,65,2,5800,10,0,0,"1,001653734","0,474400965"
33980,47,4,3300,9,0,0,"0,561054868","0,856407149"
33981,34,4,9583,6,0,0,"0,290313719","0,547057596"
33982,39,2,5441,8,0,0,"0,055523612","0,161521499"
33983,27,0,5000,8,0,0,"0,025997524","0,116776645"
33984,57,0,5213,10,0,0,"0,367673179","1,032796318"
33985,62,0,2083,14,0,0,"0,042456694","0,050863724"
33986,44,2,6983,1,0,0,"0,9999999","0,01847079"
33987,62,0,,13,0,0,"0,28106614",1566
33988,62,0,9167,9,0,0,"0,043023924","0,19895288"
33989,66,1,11075,20,0,0,"0,171336549","0,331617913"
33990,65,1,7010,13,0,0,"0,679862383","0,333903865"
33991,64,2,10499,5,0,0,"0,92857568","0,320285714"
33992,69,0,4747,6,0,0,"0,007272066","0,229149115"
33993,57,0,,13,0,0,"0,553580394",4013
33994,52,0,,7,0,1,"0,986216806",3177
33995,68,0,6751,14,0,0,"0,296055509","0,323904028"
33996,60,0,0,5,0,0,0,1299
33997,24,0,820,4,0,0,"0,322973267","0,053593179"
33998,64,0,9600,5,0,0,"0,582794334","0,247682533"
33999,76,0,8339,7,0,0,"0,068162892","0,522901679"
34000,62,1,8352,11,0,0,"0,012648358","0,12666108"
34001,32,1,3500,6,0,1,"0,78972768","0,365324193"
34002,47,3,11850,7,0,1,"0,536601294","0,168255843"
34003,56,0,1667,8,0,1,0,"0,173860911"
34004,90,0,5000,6,0,0,"0,037826394","0,00779844"
34005,52,1,2500,5,0,0,"0,9999999","0,179928029"
34006,59,1,9905,10,0,0,"0,074942996","0,669089441"
34007,69,0,2800,2,1,1,"0,9999999","0,381292396"
34008,47,2,16666,5,0,0,"0,084416632","0,19199616"
34009,59,,,3,0,0,0,588
34010,32,0,8750,7,0,0,"0,688437136","0,353788138"
34012,61,0,8333,7,0,0,"0,00540195","0,072954164"
34013,75,0,,4,0,0,0,1110
34014,44,0,,3,0,0,"0,03017068",15
34015,45,2,3800,15,0,0,"0,016175295","0,799000263"
34016,47,0,5352,8,0,0,"0,127232872","0,34429292"
34017,66,0,8013,12,0,0,"0,040555398","0,316571001"
34018,38,3,8050,10,0,0,"0,40500102","0,402186064"
34019,67,0,2356,7,0,0,"0,581831615","0,301230378"
34020,39,0,7333,5,0,0,"0,114392374","0,10771748"
34021,60,0,,9,0,0,"0,007314613",470
34022,47,2,9583,8,0,1,"0,726660352","0,208055092"
34023,46,0,,2,0,1,"0,874695271",53
34024,53,4,4244,27,0,0,"0,496746164","0,524381625"
34025,32,2,4960,4,0,0,"0,34307464","0,367667809"
34026,66,0,6666,23,0,0,"0,293422424","0,931453427"
34027,26,0,4346,1,0,0,"0,071856287","0,000230044"
34028,48,0,5316,6,0,0,"0,261107049","0,779574948"
34029,73,0,1000,6,0,0,"0,031173268","0,024975025"
34030,40,1,7348,10,0,0,"0,165753047","0,342223432"
34031,41,1,6250,4,0,0,"0,004452662","0,000479923"
34032,43,0,,10,0,0,"0,342180272",1682
34033,44,0,2500,4,0,0,"0,9999999","0,511395442"
34034,50,0,,5,0,0,"0,9999999",1371
34035,41,2,4000,6,0,1,"0,977707006","0,294676331"
34036,64,0,,8,0,0,"0,011939289",43
34037,39,1,11083,10,0,0,"0,856311939","0,33561891"
34038,43,0,11330,15,0,0,"0,849114133","0,278439679"
34039,66,0,5000,11,0,0,"0,43626883","0,181163767"
34040,50,0,,14,0,0,"0,128883741",3176
34041,54,0,,12,0,0,"0,381702171",3815
34042,48,5,9583,13,0,0,"0,920620626","0,468593489"
34043,30,1,5481,14,0,0,"1,031631574","0,364100693"
34044,38,2,9083,4,0,0,"0,114093253","0,307133421"
34045,45,2,8578,10,0,0,"0,037773459","0,227765474"
34046,59,2,4946,9,0,0,"0,59170526","0,413179705"
34047,58,0,9424,6,0,0,"0,106809433","0,144933687"
34048,54,3,,14,0,0,"0,519353672",2474
34049,53,1,12500,9,0,0,"0,0419979","0,099192065"
34050,32,1,5167,14,0,0,"0,296224478","0,447948916"
34051,55,3,8000,5,0,0,"0,309508282","0,191726034"
34052,39,2,6300,2,0,0,"0,949468351","0,180447548"
34053,65,0,10000,7,0,0,"0,362903047","0,117988201"
34054,46,0,7000,14,0,0,"0,000906317","0,306241965"
34055,62,,,2,0,0,"0,061497205",94
34056,38,0,1,9,0,0,"0,164986569",517
34057,48,0,0,4,0,0,"0,9999999",1172
34058,71,0,3680,6,0,0,0,"0,552567237"
34059,43,0,,4,0,0,"0,692707639",840
34060,70,0,1250,4,0,0,"0,06322913","0,029576339"
34061,68,1,10000,13,0,0,"0,045276948","0,262373763"
34062,69,0,6700,11,0,0,"0,209455811","0,213699448"
34063,57,0,5500,5,0,0,"0,006720021","0,132703145"
34064,56,2,4300,12,0,0,"0,02691179","0,581260172"
34065,51,0,3900,5,0,0,"0,254492047","0,602153294"
34066,32,3,1000,5,0,0,"0,648356953","0,664335664"
34067,42,1,,12,0,0,"0,317692206",2511
34068,65,0,19166,15,0,0,"0,065266332","0,035268952"
34069,32,0,5417,6,0,0,"0,218671546","0,588409007"
34070,50,0,6899,9,0,0,"0,015234761","0,704347826"
34071,60,0,,4,0,0,"0,024905519",1137
34072,23,0,,2,0,0,0,0
34073,44,1,13375,16,0,0,"0,814432406","0,348235646"
34074,51,0,1660,6,0,0,"0,004833172","2,210114389"
34075,34,1,5194,4,0,0,0,0
34076,44,1,5916,14,0,0,"0,003465874","0,27074531"
34077,29,0,2000,7,0,0,"0,229177082","0,232383808"
34078,66,1,6000,6,0,0,0,0
34079,41,0,7200,3,0,0,"0,540087764","0,191084572"
34080,56,0,2786,27,0,0,"0,005211282","0,006817366"
34081,46,2,3644,12,0,0,"0,394546587","0,609602195"
34082,50,2,9700,17,0,0,"0,362290814","0,364807752"
34083,47,3,4166,5,0,0,"0,162883712","0,277897768"
34084,63,1,,19,0,0,"0,033827699",2359
34085,39,0,8333,7,0,0,"0,132831307","0,520158387"
34086,45,2,400,8,0,0,"0,002780523","0,890274314"
34087,82,0,,1,0,0,"0,9999999",0
34088,31,3,3833,5,0,0,"0,377560168","0,623109025"
34089,44,1,,13,0,0,"0,116782278",2001
34090,29,0,2300,1,0,0,"0,9999999","0,058670143"
34091,51,1,,11,0,0,"0,074161656",2112
34092,42,2,3000,4,0,0,"0,880199667","0,210263246"
34093,63,0,3840,5,0,0,0,"0,144233273"
34094,60,0,6838,13,0,0,"0,279294152","0,371253107"
34095,32,1,2719,5,0,2,"1,316139767","0,294485294"
34096,63,0,5339,7,0,0,"0,258501374","0,260674157"
34097,35,0,1600,5,0,0,"0,4548531","0,658963148"
34098,51,0,4500,31,0,0,"0,224107883","0,549655632"
34099,33,0,5200,7,0,0,"0,973610556","0,124975966"
34100,82,,,4,0,0,"0,001369383",1
34101,29,1,3398,1,0,0,"0,9999999","0,096793174"
34102,68,0,7836,11,0,0,"0,063837861","0,427714687"
34103,31,0,2500,6,0,0,"0,580403266","0,269092363"
34104,47,1,6750,9,0,0,"0,960358461","0,369278625"
34105,48,0,2175,1,0,0,"0,9999999","0,164522059"
34106,56,2,15416,32,0,0,"0,001555446","0,190309399"
34107,51,1,7733,8,0,0,"0,520317041","0,317558831"
34108,33,1,,7,0,0,"0,965206959",663
34109,38,0,3500,9,0,0,"0,06306722","0,279063125"
34110,67,1,2000,7,0,0,"0,350400262","0,48175912"
34111,30,0,4800,6,0,0,"0,277536066","0,140595709"
34112,81,0,0,3,0,0,"0,019223326",1369
34113,44,4,3678,6,0,1,"0,973253343","0,877955966"
34114,51,0,6916,8,0,0,"0,276878626","0,136909065"
34115,52,0,3500,5,0,0,"0,032183055","0,046558126"
34116,50,0,,5,0,0,"0,189891974",1780
34117,59,0,,17,0,0,"0,660899313",5907
34118,59,1,7442,3,0,0,"0,457164647","0,021631063"
34119,39,0,4200,4,0,0,"0,065186963","0,409426327"
34120,51,2,0,6,0,0,"0,00854137",2084
34121,29,0,,3,0,0,"0,236449864",349
34122,57,0,,9,0,0,"0,027760266",962
34123,62,0,,5,0,0,"0,269180603",398
34124,38,2,2353,7,0,0,"0,006463731","0,483432455"
34125,80,0,2410,4,0,0,"0,030583147","0,301949399"
34126,43,4,,7,0,0,"0,139045807",730
34127,41,1,6000,6,0,0,"0,033332099","0,223296117"
34128,47,0,,4,0,0,"0,132254407",2528
34129,50,0,,3,0,0,"0,991271227",1026
34130,43,1,1400,6,0,0,"0,384442142","0,182012848"
34131,32,1,5700,6,0,0,"0,901690074","0,415541133"
34132,47,0,11250,13,0,0,"0,00091048","0,056172785"
34133,24,0,2248,3,0,0,"0,007705544","0,003557137"
34134,55,0,5229,10,0,0,"0,078237796","0,472466539"
34135,43,2,9690,23,0,0,"0,446964283","0,630791456"
34136,70,0,2301,16,0,0,"0,138418302","0,682450043"
34137,41,3,5800,14,0,0,"0,012994792","1,420789519"
34138,50,1,15000,13,0,0,"0,403112779","0,192387174"
34139,57,0,4667,7,0,0,0,"0,518423308"
34140,80,0,,5,0,0,"0,03215596",960
34141,86,0,2667,5,0,0,0,"0,058470765"
34142,48,2,6333,7,0,0,0,"0,387748658"
34143,63,0,7137,11,0,0,"0,446057139","0,264219669"
34144,64,0,15400,19,0,0,"0,164752432","0,239140316"
34145,75,1,4500,16,0,0,"0,000444097","0,513885803"
34146,61,0,,23,0,0,"0,01557933",48
34147,55,0,5178,9,0,0,"0,9999999","0,296968527"
34148,45,2,0,3,0,0,"0,796841597",2712
34149,77,0,5000,3,0,0,0,0
34150,63,1,10350,10,0,0,"0,175948775","0,225195633"
34151,37,3,3500,10,0,0,"0,851305475","0,538131962"
34152,54,0,5269,6,0,1,"0,893510815","0,05426945"
34153,74,0,4166,13,0,0,"0,170608593","0,408687305"
34154,42,0,,3,0,1,"0,9999999",1928
34155,55,2,3500,7,0,0,"0,9999999","0,760068552"
34156,49,2,,12,0,0,"0,736010243",4832
34157,64,1,12000,10,0,0,"0,541270486","0,217898508"
34158,51,2,9300,6,0,0,"0,471713207","0,350607462"
34159,83,0,3674,7,0,0,"0,033511166","0,010068027"
34160,80,0,2206,6,0,0,"0,004660622","0,541458994"
34161,73,0,6266,4,1,1,"0,848717094","1,351364289"
34162,40,2,6420,4,0,0,0,"0,554275035"
34163,56,1,6330,10,0,0,"0,869266598","0,375612068"
34164,68,1,4283,8,0,0,"0,267234655","0,346405229"
34165,60,0,,12,0,0,"0,388305506",2399
34166,53,0,2700,15,0,0,"0,741206089","1,103295076"
34167,48,0,12200,9,0,0,"0,968194614","0,143758708"
34168,76,0,,12,0,0,"0,122413635",1488
34169,68,0,10000,9,0,0,"0,037219485","0,052194781"
34170,28,0,3208,9,0,0,"0,904643269","0,836709255"
34171,78,0,3334,18,0,0,"0,014631937","0,464167916"
34172,51,0,,8,0,0,"0,275709034",2079
34173,55,0,7343,13,0,0,"0,070356716","0,30541939"
34174,63,1,2937,14,0,0,"0,100918057","0,45473111"
34175,66,,,6,0,0,"0,900928477",500
34176,32,1,3700,5,0,1,0,0
34177,46,1,2800,8,0,0,"1,02376191","0,575151732"
34178,50,,,5,1,3,"0,993355482",1776
34179,56,0,7271,16,0,0,"0,087472764","0,690731573"
34180,57,0,7000,4,0,0,"0,479878698","0,209684331"
34181,41,2,10520,9,0,0,"0,673541405","0,270601654"
34182,44,1,5254,8,0,0,"0,586083026","0,314176974"
34183,58,0,6083,9,0,0,"0,479483769","0,317718606"
34184,27,0,3700,7,0,0,"0,884627218","0,268576061"
34185,73,0,6000,9,0,0,0,"0,17613731"
34186,37,0,7052,3,0,0,"0,485902819","0,180915922"
34187,61,1,9410,9,0,0,"0,446421079","0,294973967"
34188,61,0,,6,0,0,"0,036031569",26
34189,54,1,2000,7,0,0,"0,043590058","0,590704648"
34190,81,0,5899,7,0,0,"0,003340586","0,000677966"
34191,65,0,3841,5,0,0,0,"0,527329516"
34192,48,2,5800,7,0,0,"0,686573383","0,118600241"
34193,45,0,4000,5,0,0,"0,440216285","0,248687828"
34194,49,0,10000,9,0,0,"0,024978058","0,234176582"
34195,47,3,17900,20,0,0,"0,5514753","0,494106474"
34196,74,0,,8,0,0,"0,943353538",1014
34197,33,3,8380,10,0,0,"0,777521893","0,437656604"
34198,59,0,12833,14,0,0,"0,141453683","0,307152875"
34199,76,0,,17,0,0,"0,197873885",1883
34200,36,0,14500,17,0,0,"0,699218214","0,486656093"
34201,41,2,5000,6,0,0,"0,238274978","0,157968406"
34202,54,0,3429,21,0,0,"0,013288298","0,226239067"
34203,71,1,24000,17,0,0,"0,541483209","0,294654389"
34204,43,1,12000,7,0,0,"0,057798555","0,264227981"
34205,43,1,7600,12,0,0,"0,049098487","0,267464807"
34206,70,0,10000,9,0,0,"0,051737217","0,170682932"
34207,85,0,,10,0,0,"0,001043597",2351
34208,84,0,1500,5,0,0,"0,064007472","0,022651566"
34209,35,3,5100,8,0,0,"0,710565699","0,582826897"
34210,48,2,4600,6,0,0,"0,545019998","0,287546186"
34211,80,0,5000,19,0,0,"0,504743053","1,044591082"
34212,59,0,14916,6,0,0,"0,037999457","0,295434739"
34213,45,2,10000,5,0,0,0,"0,269373063"
34214,30,0,8000,6,0,0,"0,9999999","0,173978253"
34215,52,0,2300,12,0,0,"0,474242103","0,557583659"
34216,66,2,7000,12,0,0,"0,049895619","0,794743608"
34217,79,0,,3,0,0,"0,9999999",5
34218,29,1,3800,6,0,0,0,"0,338858195"
34219,35,,,2,0,1,"0,9999999",456
34220,49,2,9832,14,0,0,"0,173452306","0,234821519"
34221,69,0,7115,19,0,0,"0,550166473","1,213884205"
34222,58,,,8,0,0,"0,265954637",2115
34223,67,1,14583,18,0,0,"0,046827665","0,126782776"
34224,33,0,2500,3,0,0,0,"0,277089164"
34225,40,3,8000,2,0,0,0,"0,227346582"
34226,56,0,,4,0,0,"0,145436899",149
34227,62,0,2400,9,0,0,"0,008652658","0,633486047"
34228,51,1,5130,8,0,0,"0,241463475","0,239134672"
34229,46,0,2000,13,0,0,"0,062214033","1,022488756"
34230,43,0,8000,9,0,0,"0,981954958","0,781527309"
34231,61,0,10500,24,0,0,"0,592216091","0,219121988"
34232,95,0,,5,0,0,"0,012049315",11
34233,53,0,12500,16,0,0,"0,030190269","0,208223342"
34234,30,0,2694,4,0,0,"0,013564038","0,054545455"
34235,49,2,3521,12,0,0,"0,029953943","0,318001136"
34236,56,1,10129,8,0,0,"0,087496875","0,226159921"
34237,60,0,,8,0,0,"0,169361021",168
34238,54,0,1922,6,0,0,0,"1,115964639"
34239,63,0,10000,10,0,0,"0,012579418","0,221777822"
34240,41,2,8300,11,0,0,"0,0598451","0,512227442"
34241,33,2,2811,6,0,0,"0,693006358","0,127667141"
34242,45,1,11000,8,0,0,"0,32647121","0,382237978"
34243,48,0,0,2,0,0,0,0
34244,35,0,,3,0,0,"0,972055888",567
34245,70,0,17403,25,0,0,"0,252407449","0,561422661"
34246,48,0,,8,0,0,"0,002963139",3147
34247,55,2,7167,6,0,0,"0,142530624","0,372209821"
34248,37,0,10416,20,0,0,"0,100735863","0,418930594"
34249,31,3,1540,3,0,0,"0,997544721","0,315379624"
34250,50,3,,11,0,0,"0,277586972",3236
34251,84,0,3500,14,0,0,"0,455946975","0,65524136"
34252,49,2,7000,12,0,0,"0,392411367","0,150264248"
34253,63,0,5066,15,0,0,"0,389748534","0,447799487"
34254,57,3,5250,11,0,0,"0,006274982","0,258617406"
34255,45,0,,2,0,0,"0,9999999",2112
34256,73,0,1950,1,0,0,"0,9999999",0
34257,42,5,5400,5,0,0,"0,314480345","0,312349565"
34258,53,2,7450,8,0,0,"0,338665031","0,736948061"
34259,45,0,4000,13,0,0,"0,169062739","0,312421895"
34260,58,0,,4,0,0,"0,000545435",1880
34261,50,1,23000,27,0,0,"0,068885656","0,210990826"
34262,63,0,800,8,0,0,"0,030939657","0,049937578"
34263,54,0,,1,0,0,"0,9999999",0
34264,73,0,,12,0,0,"0,032404009",69
34265,59,1,13600,12,0,0,"0,050022781","0,25659878"
34266,85,0,,2,0,0,"0,014049298",8
34267,63,0,6100,41,0,0,"0,10803244","0,645631864"
34268,35,1,0,14,0,0,"0,383855456",4834
34269,64,1,11953,8,0,0,"0,085081719","0,104316547"
34271,60,0,5000,15,0,0,"0,0000323","0,056588682"
34272,36,1,7400,4,0,0,"0,047498737","0,213079314"
